Estado,Causa,Genero,year,Casos
Sinaloa,Envenenamiento,Mujeres,2016,5
Sinaloa,Envenenamiento,No especificado,2016,0
Sinaloa,Envenenamiento,Hombres,2017,2
Sinaloa,Envenenamiento,Mujeres,2017,2
Sinaloa,Envenenamiento,No especificado,2017,0
Sinaloa,Envenenamiento,Hombres,2018,8
Sinaloa,Envenenamiento,Mujeres,2018,6
Sinaloa,Envenenamiento,No especificado,2018,0
Sinaloa,Envenenamiento,Hombres,2019,7
Sinaloa,Envenenamiento,Mujeres,2019,3
Sinaloa,Envenenamiento,No especificado,2019,0
Sinaloa,Envenenamiento,Hombres,2020,3
Sinaloa,Envenenamiento,Mujeres,2020,0
Sinaloa,Envenenamiento,No especificado,2020,0
Sinaloa,Otras causas,Hombres,2015,5
Sinaloa,Otras causas,Mujeres,2015,0
Sinaloa,Otras causas,No especificado,2015,0
Sinaloa,Otras causas,Hombres,2016,6
Sinaloa,Otras causas,Mujeres,2016,1
Sinaloa,Otras causas,No especificado,2016,0
Sinaloa,Otras causas,Hombres,2017,2
Sinaloa,Otras causas,Mujeres,2017,2
Sinaloa,Otras causas,No especificado,2017,0
Sinaloa,Otras causas,Hombres,2018,4
Sinaloa,Otras causas,Mujeres,2018,1
Sinaloa,Otras causas,No especificado,2018,0
Sinaloa,Otras causas,Hombres,2019,6
Sinaloa,Otras causas,Mujeres,2019,1
Sinaloa,Otras causas,No especificado,2019,0
Sinaloa,Otras causas,Hombres,2020,2
Sinaloa,Otras causas,Mujeres,2020,0
Sinaloa,Otras causas,No especificado,2020,0
Sonora,Ahorcamiento estrangulamiento o sofocación ,Hombres,2015,181
Sonora,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2015,23
Sonora,Ahorcamiento estrangulamiento o sofocación ,No especificado,2015,0
Sonora,Ahorcamiento estrangulamiento o sofocación ,Hombres,2016,169
Sonora,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2016,22
Sonora,Ahorcamiento estrangulamiento o sofocación ,No especificado,2016,1
Sonora,Ahorcamiento estrangulamiento o sofocación ,Hombres,2017,191
Sonora,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2017,28
Sonora,Ahorcamiento estrangulamiento o sofocación ,No especificado,2017,0
Sonora,Ahorcamiento estrangulamiento o sofocación ,Hombres,2018,195
Sonora,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2018,27
Sonora,Ahorcamiento estrangulamiento o sofocación ,No especificado,2018,0
Sonora,Ahorcamiento estrangulamiento o sofocación ,Hombres,2019,214
Sonora,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2019,26
Sonora,Ahorcamiento estrangulamiento o sofocación ,No especificado,2019,0
Sonora,Ahorcamiento estrangulamiento o sofocación ,Hombres,2020,238
Sonora,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2020,33
Sonora,Ahorcamiento estrangulamiento o sofocación ,No especificado,2020,0
Sonora,Disparo de arma de fuego,Hombres,2015,24
Sonora,Disparo de arma de fuego,Mujeres,2015,2
Sonora,Disparo de arma de fuego,No especificado,2015,0
Sonora,Disparo de arma de fuego,Hombres,2016,13
Sonora,Disparo de arma de fuego,Mujeres,2016,1
Sonora,Disparo de arma de fuego,No especificado,2016,0
Sonora,Disparo de arma de fuego,Hombres,2017,28
Sonora,Disparo de arma de fuego,Mujeres,2017,1
Sonora,Disparo de arma de fuego,No especificado,2017,0
Sonora,Disparo de arma de fuego,Hombres,2018,24
Sonora,Disparo de arma de fuego,Mujeres,2018,1
Sonora,Disparo de arma de fuego,No especificado,2018,0
Sonora,Disparo de arma de fuego,Hombres,2019,11
Sonora,Disparo de arma de fuego,Mujeres,2019,0
Sonora,Disparo de arma de fuego,No especificado,2019,0
Sonora,Disparo de arma de fuego,Hombres,2020,13
Sonora,Disparo de arma de fuego,Mujeres,2020,2
Sonora,Disparo de arma de fuego,No especificado,2020,0
Sonora,Envenenamiento,Hombres,2015,2
Sonora,Envenenamiento,Mujeres,2015,4
Sonora,Envenenamiento,No especificado,2015,0
Sonora,Envenenamiento,Hombres,2016,4
Sonora,Envenenamiento,Mujeres,2016,2
Sonora,Envenenamiento,No especificado,2016,0
Sonora,Envenenamiento,Hombres,2017,3
Sonora,Envenenamiento,Mujeres,2017,2
Sonora,Envenenamiento,No especificado,2017,0
Sonora,Envenenamiento,Hombres,2018,9
Sonora,Envenenamiento,Mujeres,2018,0
Sonora,Envenenamiento,No especificado,2018,0
Sonora,Envenenamiento,Hombres,2019,5
Sonora,Envenenamiento,Mujeres,2019,0
Sonora,Envenenamiento,No especificado,2019,0
Sonora,Envenenamiento,Hombres,2020,5
Sonora,Envenenamiento,Mujeres,2020,1
Sonora,Envenenamiento,No especificado,2020,0
Sonora,Otras causas,Hombres,2015,10
Sonora,Otras causas,Mujeres,2015,3
Sonora,Otras causas,No especificado,2015,0
Sonora,Otras causas,Hombres,2016,4
Sonora,Otras causas,Mujeres,2016,2
Sonora,Otras causas,No especificado,2016,0
Sonora,Otras causas,Hombres,2017,10
Sonora,Otras causas,Mujeres,2017,1
Sonora,Otras causas,No especificado,2017,0
Sonora,Otras causas,Hombres,2018,10
Sonora,Otras causas,Mujeres,2018,1
Sonora,Otras causas,No especificado,2018,0
Sonora,Otras causas,Hombres,2019,3
Sonora,Otras causas,Mujeres,2019,4
Sonora,Otras causas,No especificado,2019,0
Sonora,Otras causas,Hombres,2020,11
Sonora,Otras causas,Mujeres,2020,1
Sonora,Otras causas,No especificado,2020,0
Tabasco,Ahorcamiento estrangulamiento o sofocación ,Hombres,2015,116
Tabasco,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2015,28
Tabasco,Ahorcamiento estrangulamiento o sofocación ,No especificado,2015,0
Tabasco,Ahorcamiento estrangulamiento o sofocación ,Hombres,2016,114
Tabasco,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2016,17
Tabasco,Ahorcamiento estrangulamiento o sofocación ,No especificado,2016,0
Tabasco,Ahorcamiento estrangulamiento o sofocación ,Hombres,2017,76
Tabasco,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2017,17
Tabasco,Ahorcamiento estrangulamiento o sofocación ,No especificado,2017,0
Tabasco,Ahorcamiento estrangulamiento o sofocación ,Hombres,2018,99
Tabasco,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2018,20
Tabasco,Ahorcamiento estrangulamiento o sofocación ,No especificado,2018,0
Tabasco,Ahorcamiento estrangulamiento o sofocación ,Hombres,2019,96
Tabasco,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2019,12
Tabasco,Ahorcamiento estrangulamiento o sofocación ,No especificado,2019,0
Tabasco,Ahorcamiento estrangulamiento o sofocación ,Hombres,2020,75
Tabasco,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2020,24
Tabasco,Ahorcamiento estrangulamiento o sofocación ,No especificado,2020,0
Tabasco,Disparo de arma de fuego,Hombres,2015,7
Tabasco,Disparo de arma de fuego,Mujeres,2015,0
Tabasco,Disparo de arma de fuego,No especificado,2015,0
Tabasco,Disparo de arma de fuego,Hombres,2016,4
Tabasco,Disparo de arma de fuego,Mujeres,2016,0
Tabasco,Disparo de arma de fuego,No especificado,2016,0
Tabasco,Disparo de arma de fuego,Hombres,2017,5
Tabasco,Disparo de arma de fuego,Mujeres,2017,0
Tabasco,Disparo de arma de fuego,No especificado,2017,0
Tabasco,Disparo de arma de fuego,Hombres,2018,1
Tabasco,Disparo de arma de fuego,Mujeres,2018,0
Tabasco,Disparo de arma de fuego,No especificado,2018,0
Tabasco,Disparo de arma de fuego,Hombres,2019,2
Tabasco,Disparo de arma de fuego,Mujeres,2019,1
Tabasco,Disparo de arma de fuego,No especificado,2019,0
Tabasco,Disparo de arma de fuego,Hombres,2020,4
Tabasco,Disparo de arma de fuego,Mujeres,2020,0
Tabasco,Disparo de arma de fuego,No especificado,2020,0
Tabasco,Envenenamiento,Hombres,2015,9
Tabasco,Envenenamiento,Mujeres,2015,8
Tabasco,Envenenamiento,No especificado,2015,0
Tabasco,Envenenamiento,Hombres,2016,11
Tabasco,Envenenamiento,Mujeres,2016,7
Tabasco,Envenenamiento,No especificado,2016,0
Tabasco,Envenenamiento,Hombres,2017,9
Tabasco,Envenenamiento,Mujeres,2017,0
Tabasco,Envenenamiento,No especificado,2017,0
Tabasco,Envenenamiento,Hombres,2018,12
Tabasco,Envenenamiento,Mujeres,2018,3
Tabasco,Envenenamiento,No especificado,2018,0
Tabasco,Envenenamiento,Hombres,2019,3
Tabasco,Envenenamiento,Mujeres,2019,8
Tabasco,Envenenamiento,No especificado,2019,0
Tabasco,Envenenamiento,Hombres,2020,7
Tabasco,Envenenamiento,Mujeres,2020,5
Tabasco,Envenenamiento,No especificado,2020,0
Tabasco,Otras causas,Hombres,2015,1
Tabasco,Otras causas,Mujeres,2015,1
Tabasco,Otras causas,No especificado,2015,0
Tabasco,Otras causas,Hombres,2016,2
Tabasco,Otras causas,Mujeres,2016,0
Tabasco,Otras causas,No especificado,2016,0
Tabasco,Otras causas,Hombres,2017,0
Tabasco,Otras causas,Mujeres,2017,1
Tabasco,Otras causas,No especificado,2017,0
Tabasco,Otras causas,Hombres,2018,5
Tabasco,Otras causas,Mujeres,2018,2
Tabasco,Otras causas,No especificado,2018,0
Tabasco,Otras causas,Hombres,2019,3
Tabasco,Otras causas,Mujeres,2019,1
Tabasco,Otras causas,No especificado,2019,0
Tabasco,Otras causas,Hombres,2020,0
Tabasco,Otras causas,Mujeres,2020,0
Tabasco,Otras causas,No especificado,2020,0
Tamaulipas,Ahorcamiento estrangulamiento o sofocación ,Hombres,2015,110
Tamaulipas,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2015,20
Tamaulipas,Ahorcamiento estrangulamiento o sofocación ,No especificado,2015,0
Tamaulipas,Ahorcamiento estrangulamiento o sofocación ,Hombres,2016,115
Tamaulipas,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2016,26
Tamaulipas,Ahorcamiento estrangulamiento o sofocación ,No especificado,2016,0
Tamaulipas,Ahorcamiento estrangulamiento o sofocación ,Hombres,2017,110
Tamaulipas,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2017,18
Tamaulipas,Ahorcamiento estrangulamiento o sofocación ,No especificado,2017,0
Tamaulipas,Ahorcamiento estrangulamiento o sofocación ,Hombres,2018,127
Tamaulipas,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2018,18
Tamaulipas,Ahorcamiento estrangulamiento o sofocación ,No especificado,2018,0
Tamaulipas,Ahorcamiento estrangulamiento o sofocación ,Hombres,2019,130
Tamaulipas,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2019,21
Tamaulipas,Ahorcamiento estrangulamiento o sofocación ,No especificado,2019,0
Tamaulipas,Ahorcamiento estrangulamiento o sofocación ,Hombres,2020,116
Tamaulipas,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2020,31
Tamaulipas,Ahorcamiento estrangulamiento o sofocación ,No especificado,2020,0
Tamaulipas,Disparo de arma de fuego,Hombres,2015,9
Tamaulipas,Disparo de arma de fuego,Mujeres,2015,1
Tamaulipas,Disparo de arma de fuego,No especificado,2015,0
Tamaulipas,Disparo de arma de fuego,Hombres,2016,11
Tamaulipas,Disparo de arma de fuego,Mujeres,2016,0
Tamaulipas,Disparo de arma de fuego,No especificado,2016,0
Tamaulipas,Disparo de arma de fuego,Hombres,2017,11
Tamaulipas,Disparo de arma de fuego,Mujeres,2017,1
Tamaulipas,Disparo de arma de fuego,No especificado,2017,0
Tamaulipas,Disparo de arma de fuego,Hombres,2018,9
Tamaulipas,Disparo de arma de fuego,Mujeres,2018,3
Tamaulipas,Disparo de arma de fuego,No especificado,2018,0
Tamaulipas,Disparo de arma de fuego,Hombres,2019,7
Tamaulipas,Disparo de arma de fuego,Mujeres,2019,0
Tamaulipas,Disparo de arma de fuego,No especificado,2019,0
Tamaulipas,Disparo de arma de fuego,Hombres,2020,11
Tamaulipas,Disparo de arma de fuego,Mujeres,2020,1
Tamaulipas,Disparo de arma de fuego,No especificado,2020,0
Tamaulipas,Envenenamiento,Hombres,2015,4
Tamaulipas,Envenenamiento,Mujeres,2015,1
Tamaulipas,Envenenamiento,No especificado,2015,0
Tamaulipas,Envenenamiento,Hombres,2016,4
Tamaulipas,Envenenamiento,Mujeres,2016,0
Tamaulipas,Envenenamiento,No especificado,2016,0
Tamaulipas,Envenenamiento,Hombres,2017,4
Tamaulipas,Envenenamiento,Mujeres,2017,1
Tamaulipas,Envenenamiento,No especificado,2017,0
Tamaulipas,Envenenamiento,Hombres,2018,2
Tamaulipas,Envenenamiento,Mujeres,2018,0
Tamaulipas,Envenenamiento,No especificado,2018,0
Tamaulipas,Envenenamiento,Hombres,2019,4
Tamaulipas,Envenenamiento,Mujeres,2019,4
Tamaulipas,Envenenamiento,No especificado,2019,0
Tamaulipas,Envenenamiento,Hombres,2020,1
Tamaulipas,Envenenamiento,Mujeres,2020,1
Tamaulipas,Envenenamiento,No especificado,2020,0
Tamaulipas,Otras causas,Hombres,2015,3
Tamaulipas,Otras causas,Mujeres,2015,1
Tamaulipas,Otras causas,No especificado,2015,0
Tamaulipas,Otras causas,Hombres,2016,3
Tamaulipas,Otras causas,Mujeres,2016,0
Tamaulipas,Otras causas,No especificado,2016,0
Tamaulipas,Otras causas,Hombres,2017,10
Tamaulipas,Otras causas,Mujeres,2017,3
Tamaulipas,Otras causas,No especificado,2017,0
Tamaulipas,Otras causas,Hombres,2018,3
Tamaulipas,Otras causas,Mujeres,2018,2
Tamaulipas,Otras causas,No especificado,2018,0
Tamaulipas,Otras causas,Hombres,2019,6
Tamaulipas,Otras causas,Mujeres,2019,2
Tamaulipas,Otras causas,No especificado,2019,0
Tamaulipas,Otras causas,Hombres,2020,3
Tamaulipas,Otras causas,Mujeres,2020,0
Tamaulipas,Otras causas,No especificado,2020,0
Tlaxcala,Ahorcamiento estrangulamiento o sofocación ,Hombres,2015,30
Tlaxcala,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2015,12
Tlaxcala,Ahorcamiento estrangulamiento o sofocación ,No especificado,2015,0
Tlaxcala,Ahorcamiento estrangulamiento o sofocación ,Hombres,2016,37
Tlaxcala,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2016,7
Tlaxcala,Ahorcamiento estrangulamiento o sofocación ,No especificado,2016,0
Tlaxcala,Ahorcamiento estrangulamiento o sofocación ,Hombres,2017,34
Tlaxcala,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2017,12
Tlaxcala,Ahorcamiento estrangulamiento o sofocación ,No especificado,2017,0
Tlaxcala,Ahorcamiento estrangulamiento o sofocación ,Hombres,2018,38
Tlaxcala,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2018,10
Tlaxcala,Ahorcamiento estrangulamiento o sofocación ,No especificado,2018,0
Tlaxcala,Ahorcamiento estrangulamiento o sofocación ,Hombres,2019,38
Tlaxcala,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2019,16
Tlaxcala,Ahorcamiento estrangulamiento o sofocación ,No especificado,2019,0
Tlaxcala,Ahorcamiento estrangulamiento o sofocación ,Hombres,2020,34
Tlaxcala,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2020,5
Tlaxcala,Ahorcamiento estrangulamiento o sofocación ,No especificado,2020,0
Tlaxcala,Disparo de arma de fuego,Hombres,2015,5
Tlaxcala,Disparo de arma de fuego,Mujeres,2015,1
Tlaxcala,Disparo de arma de fuego,No especificado,2015,0
Tlaxcala,Disparo de arma de fuego,Hombres,2016,4
Tlaxcala,Disparo de arma de fuego,Mujeres,2016,0
Tlaxcala,Disparo de arma de fuego,No especificado,2016,0
Tlaxcala,Disparo de arma de fuego,Hombres,2017,6
Tlaxcala,Disparo de arma de fuego,Mujeres,2017,2
Tlaxcala,Disparo de arma de fuego,No especificado,2017,0
Tlaxcala,Disparo de arma de fuego,Hombres,2018,4
Tlaxcala,Disparo de arma de fuego,Mujeres,2018,1
Tlaxcala,Disparo de arma de fuego,No especificado,2018,0
Tlaxcala,Disparo de arma de fuego,Hombres,2019,5
Tlaxcala,Disparo de arma de fuego,Mujeres,2019,1
Tlaxcala,Disparo de arma de fuego,No especificado,2019,0
Tlaxcala,Disparo de arma de fuego,Hombres,2020,7
Tlaxcala,Disparo de arma de fuego,Mujeres,2020,1
Tlaxcala,Disparo de arma de fuego,No especificado,2020,0
Tlaxcala,Envenenamiento,Hombres,2015,1
Tlaxcala,Envenenamiento,Mujeres,2015,1
Tlaxcala,Envenenamiento,No especificado,2015,0
Tlaxcala,Envenenamiento,Hombres,2016,0
Tlaxcala,Envenenamiento,Mujeres,2016,1
Tlaxcala,Envenenamiento,No especificado,2016,0
Tlaxcala,Envenenamiento,Hombres,2017,1
Tlaxcala,Envenenamiento,Mujeres,2017,0
Tlaxcala,Envenenamiento,No especificado,2017,0
Tlaxcala,Envenenamiento,Hombres,2018,1
Tlaxcala,Envenenamiento,Mujeres,2018,0
Tlaxcala,Envenenamiento,No especificado,2018,0
Tlaxcala,Envenenamiento,Hombres,2019,2
Tlaxcala,Envenenamiento,Mujeres,2019,1
Tlaxcala,Envenenamiento,No especificado,2019,0
Tlaxcala,Envenenamiento,Hombres,2020,0
Tlaxcala,Envenenamiento,Mujeres,2020,3
Tlaxcala,Envenenamiento,No especificado,2020,0
Tlaxcala,Otras causas,Hombres,2015,1
Tlaxcala,Otras causas,Mujeres,2015,1
Tlaxcala,Otras causas,No especificado,2015,0
Tlaxcala,Otras causas,Hombres,2016,3
Tlaxcala,Otras causas,Mujeres,2016,0
Tlaxcala,Otras causas,No especificado,2016,0
Tlaxcala,Otras causas,Hombres,2017,0
Tlaxcala,Otras causas,Mujeres,2017,0
Tlaxcala,Otras causas,No especificado,2017,0
Tlaxcala,Otras causas,Hombres,2018,1
Tlaxcala,Otras causas,Mujeres,2018,0
Tlaxcala,Otras causas,No especificado,2018,0
Tlaxcala,Otras causas,Hombres,2019,2
Tlaxcala,Otras causas,Mujeres,2019,0
Tlaxcala,Otras causas,No especificado,2019,0
Tlaxcala,Otras causas,Hombres,2020,2
Tlaxcala,Otras causas,Mujeres,2020,0
Tlaxcala,Otras causas,No especificado,2020,0
Total,Ahorcamiento estrangulamiento o sofocación ,Hombres,2015,4163
Total,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2015,929
Total,Ahorcamiento estrangulamiento o sofocación ,No especificado,2015,0
Total,Ahorcamiento estrangulamiento o sofocación ,Hombres,2016,4259
Total,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2016,884
Total,Ahorcamiento estrangulamiento o sofocación ,No especificado,2016,2
Total,Ahorcamiento estrangulamiento o sofocación ,Hombres,2017,4352
Total,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2017,911
Total,Ahorcamiento estrangulamiento o sofocación ,No especificado,2017,3
Total,Ahorcamiento estrangulamiento o sofocación ,Hombres,2018,4519
Total,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2018,966
Total,Ahorcamiento estrangulamiento o sofocación ,No especificado,2018,1
Total,Ahorcamiento estrangulamiento o sofocación ,Hombres,2019,4988
Total,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2019,1001
Total,Ahorcamiento estrangulamiento o sofocación ,No especificado,2019,3
Total,Ahorcamiento estrangulamiento o sofocación ,Hombres,2020,5499
Total,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2020,1175
Total,Ahorcamiento estrangulamiento o sofocación ,No especificado,2020,5
Total,Disparo de arma de fuego,Hombres,2015,519
Total,Disparo de arma de fuego,Mujeres,2015,53
Total,Disparo de arma de fuego,No especificado,2015,1
Total,Disparo de arma de fuego,Hombres,2016,455
Total,Disparo de arma de fuego,Mujeres,2016,36
Total,Disparo de arma de fuego,No especificado,2016,0
Total,Disparo de arma de fuego,Hombres,2017,464
Total,Disparo de arma de fuego,Mujeres,2017,54
Total,Disparo de arma de fuego,No especificado,2017,0
Total,Disparo de arma de fuego,Hombres,2018,483
Total,Disparo de arma de fuego,Mujeres,2018,32
Total,Disparo de arma de fuego,No especificado,2018,0
Total,Disparo de arma de fuego,Hombres,2019,437
Total,Disparo de arma de fuego,Mujeres,2019,44
Total,Disparo de arma de fuego,No especificado,2019,0
Total,Disparo de arma de fuego,Hombres,2020,487
Total,Disparo de arma de fuego,Mujeres,2020,44
Total,Disparo de arma de fuego,No especificado,2020,1
Total,Envenenamiento,Hombres,2015,287
Total,Envenenamiento,Mujeres,2015,225
Total,Envenenamiento,No especificado,2015,0
Total,Envenenamiento,Hombres,2016,300
Total,Envenenamiento,Mujeres,2016,217
Total,Envenenamiento,No especificado,2016,0
Total,Envenenamiento,Hombres,2017,305
Total,Envenenamiento,Mujeres,2017,212
Total,Envenenamiento,No especificado,2017,0
Total,Envenenamiento,Hombres,2018,304
Total,Envenenamiento,Mujeres,2018,202
Total,Envenenamiento,No especificado,2018,0
Total,Envenenamiento,Hombres,2019,265
Total,Envenenamiento,Mujeres,2019,212
Total,Envenenamiento,No especificado,2019,0
Total,Envenenamiento,Hombres,2020,232
Total,Envenenamiento,Mujeres,2020,167
Total,Envenenamiento,No especificado,2020,0
Total,Otras causas,Hombres,2015,172
Total,Otras causas,Mujeres,2015,73
Total,Otras causas,No especificado,2015,3
Total,Otras causas,Hombres,2016,167
Total,Otras causas,Mujeres,2016,50
Total,Otras causas,No especificado,2016,0
Total,Otras causas,Hombres,2017,202
Total,Otras causas,Mujeres,2017,56
Total,Otras causas,No especificado,2017,0
Total,Otras causas,Hombres,2018,234
Total,Otras causas,Mujeres,2018,65
Total,Otras causas,No especificado,2018,2
Total,Otras causas,Hombres,2019,216
Total,Otras causas,Mujeres,2019,56
Total,Otras causas,No especificado,2019,1
Total,Otras causas,Hombres,2020,234
Total,Otras causas,Mujeres,2020,50
Total,Otras causas,No especificado,2020,2
Veracruz de Ignacio de la Llave,Ahorcamiento estrangulamiento o sofocación ,Hombres,2015,165
Veracruz de Ignacio de la Llave,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2015,34
Veracruz de Ignacio de la Llave,Ahorcamiento estrangulamiento o sofocación ,No especificado,2015,0
Veracruz de Ignacio de la Llave,Ahorcamiento estrangulamiento o sofocación ,Hombres,2016,148
Veracruz de Ignacio de la Llave,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2016,20
Veracruz de Ignacio de la Llave,Ahorcamiento estrangulamiento o sofocación ,No especificado,2016,0
Veracruz de Ignacio de la Llave,Ahorcamiento estrangulamiento o sofocación ,Hombres,2017,141
Veracruz de Ignacio de la Llave,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2017,33
Veracruz de Ignacio de la Llave,Ahorcamiento estrangulamiento o sofocación ,No especificado,2017,0
Veracruz de Ignacio de la Llave,Ahorcamiento estrangulamiento o sofocación ,Hombres,2018,157
Veracruz de Ignacio de la Llave,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2018,37
Veracruz de Ignacio de la Llave,Ahorcamiento estrangulamiento o sofocación ,No especificado,2018,0
Veracruz de Ignacio de la Llave,Ahorcamiento estrangulamiento o sofocación ,Hombres,2019,178
Veracruz de Ignacio de la Llave,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2019,37
Veracruz de Ignacio de la Llave,Ahorcamiento estrangulamiento o sofocación ,No especificado,2019,0
Veracruz de Ignacio de la Llave,Ahorcamiento estrangulamiento o sofocación ,Hombres,2020,206
Veracruz de Ignacio de la Llave,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2020,43
Veracruz de Ignacio de la Llave,Ahorcamiento estrangulamiento o sofocación ,No especificado,2020,0
Veracruz de Ignacio de la Llave,Disparo de arma de fuego,Hombres,2015,12
Veracruz de Ignacio de la Llave,Disparo de arma de fuego,Mujeres,2015,0
Veracruz de Ignacio de la Llave,Disparo de arma de fuego,No especificado,2015,0
Veracruz de Ignacio de la Llave,Disparo de arma de fuego,Hombres,2016,5
Veracruz de Ignacio de la Llave,Disparo de arma de fuego,Mujeres,2016,1
Veracruz de Ignacio de la Llave,Disparo de arma de fuego,No especificado,2016,0
Veracruz de Ignacio de la Llave,Disparo de arma de fuego,Hombres,2017,7
Veracruz de Ignacio de la Llave,Disparo de arma de fuego,Mujeres,2017,0
Veracruz de Ignacio de la Llave,Disparo de arma de fuego,No especificado,2017,0
Veracruz de Ignacio de la Llave,Disparo de arma de fuego,Hombres,2018,15
Veracruz de Ignacio de la Llave,Disparo de arma de fuego,Mujeres,2018,1
Veracruz de Ignacio de la Llave,Disparo de arma de fuego,No especificado,2018,0
Veracruz de Ignacio de la Llave,Disparo de arma de fuego,Hombres,2019,14
Veracruz de Ignacio de la Llave,Disparo de arma de fuego,Mujeres,2019,0
Veracruz de Ignacio de la Llave,Disparo de arma de fuego,No especificado,2019,0
Veracruz de Ignacio de la Llave,Disparo de arma de fuego,Hombres,2020,6
Veracruz de Ignacio de la Llave,Disparo de arma de fuego,Mujeres,2020,1
Veracruz de Ignacio de la Llave,Disparo de arma de fuego,No especificado,2020,0
Veracruz de Ignacio de la Llave,Envenenamiento,Hombres,2015,19
Veracruz de Ignacio de la Llave,Envenenamiento,Mujeres,2015,11
Veracruz de Ignacio de la Llave,Envenenamiento,No especificado,2015,0
Veracruz de Ignacio de la Llave,Envenenamiento,Hombres,2016,21
Veracruz de Ignacio de la Llave,Envenenamiento,Mujeres,2016,8
Veracruz de Ignacio de la Llave,Envenenamiento,No especificado,2016,0
Veracruz de Ignacio de la Llave,Envenenamiento,Hombres,2017,15
Veracruz de Ignacio de la Llave,Envenenamiento,Mujeres,2017,14
Veracruz de Ignacio de la Llave,Envenenamiento,No especificado,2017,0
Veracruz de Ignacio de la Llave,Envenenamiento,Hombres,2018,19
Veracruz de Ignacio de la Llave,Envenenamiento,Mujeres,2018,9
Veracruz de Ignacio de la Llave,Envenenamiento,No especificado,2018,0
Veracruz de Ignacio de la Llave,Envenenamiento,Hombres,2019,14
Veracruz de Ignacio de la Llave,Envenenamiento,Mujeres,2019,8
Veracruz de Ignacio de la Llave,Envenenamiento,No especificado,2019,0
Veracruz de Ignacio de la Llave,Envenenamiento,Hombres,2020,12
Veracruz de Ignacio de la Llave,Envenenamiento,Mujeres,2020,9
Veracruz de Ignacio de la Llave,Envenenamiento,No especificado,2020,0
Veracruz de Ignacio de la Llave,Otras causas,Hombres,2015,8
Veracruz de Ignacio de la Llave,Otras causas,Mujeres,2015,3
Veracruz de Ignacio de la Llave,Otras causas,No especificado,2015,0
Veracruz de Ignacio de la Llave,Otras causas,Hombres,2016,4
Veracruz de Ignacio de la Llave,Otras causas,Mujeres,2016,0
Veracruz de Ignacio de la Llave,Otras causas,No especificado,2016,0
Veracruz de Ignacio de la Llave,Otras causas,Hombres,2017,5
Veracruz de Ignacio de la Llave,Otras causas,Mujeres,2017,2
Veracruz de Ignacio de la Llave,Otras causas,No especificado,2017,0
Veracruz de Ignacio de la Llave,Otras causas,Hombres,2018,12
Veracruz de Ignacio de la Llave,Otras causas,Mujeres,2018,3
Veracruz de Ignacio de la Llave,Otras causas,No especificado,2018,0
Veracruz de Ignacio de la Llave,Otras causas,Hombres,2019,10
Veracruz de Ignacio de la Llave,Otras causas,Mujeres,2019,4
Veracruz de Ignacio de la Llave,Otras causas,No especificado,2019,0
Veracruz de Ignacio de la Llave,Otras causas,Hombres,2020,10
Veracruz de Ignacio de la Llave,Otras causas,Mujeres,2020,2
Veracruz de Ignacio de la Llave,Otras causas,No especificado,2020,0
Yucatán,Ahorcamiento estrangulamiento o sofocación ,Hombres,2015,134
Yucatán,Ahorcamiento estrangulamiento o sofocación ,Mujeres,2015,37
Yucatán,Ahorcamiento estrangulamiento o sofocación ,No especificado,2015,0
Yucatán,Ahorcamiento estrangulamiento o sofocación ,Hombres,2016,167
